,gw_euid,mvt,ts,node_euid,place,sub_type
4902,000D6F000C362FB5,18,2017-06-09 02:54:18,00158D0000E7C56E,29,20
4901,000D6F000C362FB5,18,2017-06-09 02:55:58,00158D0001599CC2,46,20
4900,000D6F000C362FB5,18,2017-06-09 02:56:01,00158D0000E7C56E,29,20
4899,000D6F000C362FB5,18,2017-06-09 02:57:02,00158D0001599CC2,46,20
4898,000D6F000C362FB5,18,2017-06-09 04:16:41,00158D0000E7C56E,29,20
4897,000D6F000C362FB5,18,2017-06-09 04:16:57,00158D00010AD2F0,17,20
4896,000D6F000C362FB5,18,2017-06-09 04:17:34,00158D0000F430BD,5,20
4895,000D6F000C362FB5,18,2017-06-09 04:17:48,00158D00015A9894,4,20
4894,000D6F000C362FB5,18,2017-06-09 04:23:54,00158D0000F430BD,5,20
53,000D6F000C362FB5,1,2017-06-09 04:26:06,00124B0008EBB9AA,5,1
4893,000D6F000C362FB5,18,2017-06-09 04:30:17,00158D0000E7C56E,29,20
121,000D6F000C362FB5,2,2017-06-09 04:30:39,00124B0008EBB9AA,5,1
4892,000D6F000C362FB5,18,2017-06-09 04:31:20,00158D0000F430BD,5,20
52,000D6F000C362FB5,1,2017-06-09 04:31:44,00124B0008EBB9AA,5,1
4891,000D6F000C362FB5,18,2017-06-09 11:03:31,00158D00015A9894,4,20
4890,000D6F000C362FB5,18,2017-06-09 11:04:24,00158D0000F430BD,5,20
120,000D6F000C362FB5,2,2017-06-09 11:04:31,00124B0008EBB9AA,5,1
51,000D6F000C362FB5,1,2017-06-09 11:05:35,00124B0008EBB9AA,5,1
119,000D6F000C362FB5,2,2017-06-09 12:57:30,00124B0008EBB9AA,5,1
4889,000D6F000C362FB5,18,2017-06-09 12:58:17,00158D0000E7C56E,29,20
4888,000D6F000C362FB5,18,2017-06-09 12:58:38,00158D00015A992B,46,20
4887,000D6F000C362FB5,18,2017-06-09 12:59:17,00158D0000E7C56E,29,20
4886,000D6F000C362FB5,18,2017-06-09 13:09:18,00158D0001599CC2,46,20
4885,000D6F000C362FB5,18,2017-06-09 13:10:14,00158D0000E7C56E,29,20
4884,000D6F000C362FB5,18,2017-06-09 13:10:43,00158D0001599CC2,46,20
4883,000D6F000C362FB5,18,2017-06-09 13:15:11,00158D0000E7C56E,29,20
4882,000D6F000C362FB5,18,2017-06-09 13:16:34,00158D0001599CC2,46,20
4881,000D6F000C362FB5,18,2017-06-09 13:17:40,00158D0000E7C56E,29,20
4880,000D6F000C362FB5,18,2017-06-09 13:18:14,00158D0001599CC2,46,20
4879,000D6F000C362FB5,18,2017-06-09 13:18:42,00158D0000E7C56E,29,20
4878,000D6F000C362FB5,18,2017-06-09 13:22:10,00158D0001599CC2,46,20
4877,000D6F000C362FB5,18,2017-06-09 13:28:35,00158D0000E7C56E,29,20
4876,000D6F000C362FB5,18,2017-06-09 13:36:45,00158D0001599CC2,46,20
4875,000D6F000C362FB5,18,2017-06-09 13:46:39,00158D0000E7C56E,29,20
4874,000D6F000C362FB5,18,2017-06-09 13:53:02,00158D0000F430BD,5,20
4873,000D6F000C362FB5,18,2017-06-09 13:56:27,00158D0000E7C56E,29,20
4872,000D6F000C362FB5,18,2017-06-09 13:57:59,00158D0001599CC2,46,20
4871,000D6F000C362FB5,18,2017-06-09 14:06:41,00158D0000E7C56E,29,20
4870,000D6F000C362FB5,18,2017-06-09 14:08:31,00158D0001599CC2,46,20
4869,000D6F000C362FB5,18,2017-06-09 14:09:44,00158D0000E7C56E,29,20
4868,000D6F000C362FB5,18,2017-06-09 14:11:26,00158D0001599CC2,46,20
4867,000D6F000C362FB5,18,2017-06-09 14:11:43,00158D0000E7C56E,29,20
4866,000D6F000C362FB5,18,2017-06-09 14:12:34,00158D0001599CC2,46,20
4865,000D6F000C362FB5,18,2017-06-09 14:13:16,00158D0000E7C56E,29,20
4864,000D6F000C362FB5,18,2017-06-09 14:13:54,00158D0001599CC2,46,20
4863,000D6F000C362FB5,18,2017-06-09 14:14:37,00158D0000E7C56E,29,20
4862,000D6F000C362FB5,18,2017-06-09 14:16:29,00158D0000F430BD,5,20
4861,000D6F000C362FB5,18,2017-06-09 14:23:02,00158D00015A9894,4,20
4860,000D6F000C362FB5,18,2017-06-09 14:29:15,00158D0000E7C56E,29,20
4859,000D6F000C362FB5,18,2017-06-09 14:29:19,00158D0001599CC2,46,20
4858,000D6F000C362FB5,18,2017-06-09 14:34:16,00158D0000E7C56E,29,20
4857,000D6F000C362FB5,18,2017-06-09 14:34:40,00158D00010AD2F0,17,20
4856,000D6F000C362FB5,18,2017-06-09 14:35:30,00158D0000E7C56E,29,20
4855,000D6F000C362FB5,18,2017-06-09 14:36:01,00158D00010AD2F0,17,20
4854,000D6F000C362FB5,18,2017-06-09 14:36:18,00158D0001599CC2,46,20
4853,000D6F000C362FB5,18,2017-06-09 14:38:37,00158D0000E7C56E,29,20
4852,000D6F000C362FB5,18,2017-06-09 14:44:01,00158D0001599CC2,46,20
4851,000D6F000C362FB5,18,2017-06-09 14:44:17,00158D0000E7C56E,29,20
4850,000D6F000C362FB5,18,2017-06-09 14:50:48,00158D0001599CC2,46,20
4849,000D6F000C362FB5,18,2017-06-09 14:52:48,00158D0000E7C56E,29,20
4848,000D6F000C362FB5,18,2017-06-09 14:59:37,00158D0001599CC2,46,20
4847,000D6F000C362FB5,18,2017-06-09 15:06:37,00158D00010AD2F0,17,20
4846,000D6F000C362FB5,18,2017-06-09 15:12:07,00158D0001599CC2,46,20
4845,000D6F000C362FB5,18,2017-06-09 15:13:54,00158D0000E7C56E,29,20
4844,000D6F000C362FB5,18,2017-06-09 15:14:36,00158D0001599CC2,46,20
4843,000D6F000C362FB5,18,2017-06-09 15:15:25,00158D0000E7C56E,29,20
4842,000D6F000C362FB5,18,2017-06-09 15:15:58,00158D0001599CC2,46,20
4841,000D6F000C362FB5,18,2017-06-09 15:17:28,00158D0000E7C56E,29,20
4840,000D6F000C362FB5,18,2017-06-09 15:17:47,00158D00015A9894,4,20
4839,000D6F000C362FB5,18,2017-06-09 15:20:37,00158D0001599CC2,46,20
4838,000D6F000C362FB5,18,2017-06-09 15:20:41,00158D0000E7C56E,29,20
4837,000D6F000C362FB5,18,2017-06-09 15:20:44,00158D00015A992B,46,20
4836,000D6F000C362FB5,18,2017-06-09 15:22:53,00158D0000E7C56E,29,20
4835,000D6F000C362FB5,18,2017-06-09 15:22:55,00158D0001599CC2,46,20
4834,000D6F000C362FB5,18,2017-06-09 15:26:41,00158D0000E7C56E,29,20
4833,000D6F000C362FB5,18,2017-06-09 15:55:43,00158D0001599CC2,46,20
4832,000D6F000C362FB5,18,2017-06-09 15:55:47,00158D0000E7C56E,29,20
4831,000D6F000C362FB5,18,2017-06-09 15:55:58,00158D00015A9894,4,20
4830,000D6F000C362FB5,18,2017-06-09 16:01:19,00158D00010AD2F0,17,20
4829,000D6F000C362FB5,18,2017-06-09 16:01:23,00158D0001599CC2,46,20
4828,000D6F000C362FB5,18,2017-06-09 16:22:38,00158D0000E7C56E,29,20
4827,000D6F000C362FB5,18,2017-06-09 16:23:41,00158D0001599CC2,46,20
4826,000D6F000C362FB5,18,2017-06-09 16:31:37,00158D0000E7C56E,29,20
4825,000D6F000C362FB5,18,2017-06-09 16:31:42,00158D00015A992B,46,20
4824,000D6F000C362FB5,18,2017-06-09 16:42:48,00158D0000E7C56E,29,20
4823,000D6F000C362FB5,18,2017-06-09 16:42:51,00158D00015A992B,46,20
4822,000D6F000C362FB5,18,2017-06-09 17:15:38,00158D0000E7C56E,29,20
4821,000D6F000C362FB5,18,2017-06-09 17:21:39,00158D0001599CC2,46,20
4820,000D6F000C362FB5,18,2017-06-09 17:23:25,00158D0000E7C56E,29,20
4819,000D6F000C362FB5,18,2017-06-09 17:24:01,00158D00010AD2F0,17,20
4818,000D6F000C362FB5,18,2017-06-09 17:24:26,00158D0000E7C56E,29,20
264,000D6F000C362FB5,5,2017-06-09 17:24:34,00158D000113037E,87,3
437,000D6F000C362FB5,6,2017-06-09 17:24:39,00158D000113037E,87,3
263,000D6F000C362FB5,5,2017-06-09 17:27:09,00158D000113037E,87,3
4817,000D6F000C362FB5,18,2017-06-09 17:27:10,00158D00010AD2F0,17,20
436,000D6F000C362FB5,6,2017-06-09 17:27:13,00158D000113037E,87,3
4816,000D6F000C362FB5,18,2017-06-09 17:27:21,00158D0000E7C56E,29,20
4815,000D6F000C362FB5,18,2017-06-09 17:27:58,00158D0001599CC2,46,20
4814,000D6F000C362FB5,18,2017-06-09 17:39:44,00158D0000E7C56E,29,20
4813,000D6F000C362FB5,18,2017-06-09 17:40:44,00158D00010AD2F0,17,20
4812,000D6F000C362FB5,18,2017-06-09 17:40:48,00158D0001599CC2,46,20
4811,000D6F000C362FB5,18,2017-06-09 17:40:51,00158D0000E7C56E,29,20
4810,000D6F000C362FB5,18,2017-06-09 17:44:40,00158D0001599CC2,46,20
4809,000D6F000C362FB5,18,2017-06-09 17:44:44,00158D0000E7C56E,29,20
4808,000D6F000C362FB5,18,2017-06-09 17:46:54,00158D0001599CC2,46,20
4807,000D6F000C362FB5,18,2017-06-09 17:54:48,00158D0000E7C56E,29,20
4806,000D6F000C362FB5,18,2017-06-09 18:02:04,00158D0001599CC2,46,20
4805,000D6F000C362FB5,18,2017-06-09 18:02:09,00158D0000E7C56E,29,20
4804,000D6F000C362FB5,18,2017-06-09 18:02:12,00158D00015A992B,46,20
4803,000D6F000C362FB5,18,2017-06-09 18:08:55,00158D0000E7C56E,29,20
4802,000D6F000C362FB5,18,2017-06-09 18:09:18,00158D00015A992B,46,20
4801,000D6F000C362FB5,18,2017-06-09 18:15:00,00158D0000E7C56E,29,20
4800,000D6F000C362FB5,18,2017-06-09 18:18:52,00158D0001599CC2,46,20
4799,000D6F000C362FB5,18,2017-06-09 18:18:57,00158D0000E7C56E,29,20
4798,000D6F000C362FB5,18,2017-06-09 18:22:22,00158D0001599CC2,46,20
4797,000D6F000C362FB5,18,2017-06-09 18:26:59,00158D0000E7C56E,29,20
4796,000D6F000C362FB5,18,2017-06-09 18:28:40,00158D0001599CC2,46,20
4795,000D6F000C362FB5,18,2017-06-09 18:28:44,00158D0000E7C56E,29,20
4794,000D6F000C362FB5,18,2017-06-09 18:31:44,00158D0001599CC2,46,20
4793,000D6F000C362FB5,18,2017-06-09 18:36:57,00158D0000E7C56E,29,20
4792,000D6F000C362FB5,18,2017-06-09 18:39:07,00158D0001599CC2,46,20
4791,000D6F000C362FB5,18,2017-06-09 18:42:57,00158D0000E7C56E,29,20
4790,000D6F000C362FB5,18,2017-06-09 18:46:35,00158D0001599CC2,46,20
4789,000D6F000C362FB5,18,2017-06-09 18:47:44,00158D0000E7C56E,29,20
4788,000D6F000C362FB5,18,2017-06-09 18:51:58,00158D00015A992B,46,20
4787,000D6F000C362FB5,18,2017-06-09 18:52:26,00158D0000E7C56E,29,20
4786,000D6F000C362FB5,18,2017-06-09 18:52:31,00158D0001599CC2,46,20
4785,000D6F000C362FB5,18,2017-06-09 19:05:43,00158D0000E7C56E,29,20
4784,000D6F000C362FB5,18,2017-06-09 19:08:19,00158D0001599CC2,46,20
4783,000D6F000C362FB5,18,2017-06-09 19:20:07,00158D0000E7C56E,29,20
4782,000D6F000C362FB5,18,2017-06-09 19:20:11,00158D00015A992B,46,20
4781,000D6F000C362FB5,18,2017-06-09 19:56:34,00158D0000E7C56E,29,20
4780,000D6F000C362FB5,18,2017-06-09 19:57:29,00158D0001599CC2,46,20
4779,000D6F000C362FB5,18,2017-06-09 20:31:02,00158D0000E7C56E,29,20
4778,000D6F000C362FB5,18,2017-06-09 20:32:48,00158D00010AD2F0,17,20
4777,000D6F000C362FB5,18,2017-06-09 20:32:52,00158D0001599CC2,46,20
4776,000D6F000C362FB5,18,2017-06-09 20:47:02,00158D0000E7C56E,29,20
4775,000D6F000C362FB5,18,2017-06-09 20:48:48,00158D00015A992B,46,20
4774,000D6F000C362FB5,18,2017-06-09 20:49:56,00158D0000E7C56E,29,20
4773,000D6F000C362FB5,18,2017-06-09 20:52:13,00158D00015A992B,46,20
4772,000D6F000C362FB5,18,2017-06-09 20:52:17,00158D0000E7C56E,29,20
4771,000D6F000C362FB5,18,2017-06-09 20:52:19,00158D0001599CC2,46,20
4770,000D6F000C362FB5,18,2017-06-09 20:53:08,00158D00010AD2F0,17,20
4769,000D6F000C362FB5,18,2017-06-09 20:53:20,00158D0001599CC2,46,20
4768,000D6F000C362FB5,18,2017-06-09 22:00:10,00158D0000E7C56E,29,20
4767,000D6F000C362FB5,18,2017-06-09 22:01:23,00158D00010AD2F0,17,20
4766,000D6F000C362FB5,18,2017-06-09 22:01:27,00158D0001599CC2,46,20
4765,000D6F000C362FB5,18,2017-06-09 22:31:12,00158D0000E7C56E,29,20
4764,000D6F000C362FB5,18,2017-06-09 22:32:06,00158D0001599CC2,46,20
4763,000D6F000C362FB5,18,2017-06-09 22:32:15,00158D0000E7C56E,29,20
4762,000D6F000C362FB5,18,2017-06-09 22:39:23,00158D00010AD2F0,17,20
262,000D6F000C362FB5,5,2017-06-09 22:39:27,00158D000113037E,87,3
435,000D6F000C362FB5,6,2017-06-09 22:39:31,00158D000113037E,87,3
261,000D6F000C362FB5,5,2017-06-09 22:40:39,00158D000113037E,87,3
434,000D6F000C362FB5,6,2017-06-09 22:40:43,00158D000113037E,87,3
4761,000D6F000C362FB5,18,2017-06-09 22:40:53,00158D0000E7C56E,29,20
4760,000D6F000C362FB5,18,2017-06-09 22:41:23,00158D00015A9894,4,20
4759,000D6F000C362FB5,18,2017-06-09 22:42:39,00158D0000E7C56E,29,20
4758,000D6F000C362FB5,18,2017-06-09 22:43:20,00158D0001599CC2,46,20
4757,000D6F000C362FB5,18,2017-06-09 22:44:42,00158D0000E7C56E,29,20
4756,000D6F000C362FB5,18,2017-06-09 22:45:00,00158D0001599CC2,46,20
4755,000D6F000C362FB5,18,2017-06-09 22:52:53,00158D0000E7C56E,29,20
4754,000D6F000C362FB5,18,2017-06-09 22:57:00,00158D0001599CC2,46,20
4753,000D6F000C362FB5,18,2017-06-09 23:06:49,00158D0000E7C56E,29,20
4752,000D6F000C362FB5,18,2017-06-09 23:12:03,00158D0001599CC2,46,20
4751,000D6F000C362FB5,18,2017-06-10 00:02:22,00158D0000E7C56E,29,20
4750,000D6F000C362FB5,18,2017-06-10 00:02:29,00158D00010AD2F0,17,20
260,000D6F000C362FB5,5,2017-06-10 00:02:47,00158D000113037E,87,3
433,000D6F000C362FB5,6,2017-06-10 00:02:48,00158D000113037E,87,3
4749,000D6F000C362FB5,18,2017-06-10 00:03:17,00158D0001599CC2,46,20
4748,000D6F000C362FB5,18,2017-06-10 00:08:52,00158D0000E7C56E,29,20
4747,000D6F000C362FB5,18,2017-06-10 00:10:01,00158D0001599CC2,46,20
4746,000D6F000C362FB5,18,2017-06-10 00:15:18,00158D0000E7C56E,29,20
4745,000D6F000C362FB5,18,2017-06-10 00:21:33,00158D0001599CC2,46,20
4744,000D6F000C362FB5,18,2017-06-10 00:23:35,00158D0000E7C56E,29,20
4743,000D6F000C362FB5,18,2017-06-10 00:25:59,00158D0001599CC2,46,20
4742,000D6F000C362FB5,18,2017-06-10 00:27:54,00158D0000E7C56E,29,20
4741,000D6F000C362FB5,18,2017-06-10 00:28:59,00158D0001599CC2,46,20
4740,000D6F000C362FB5,18,2017-06-10 00:42:29,00158D0000E7C56E,29,20
4739,000D6F000C362FB5,18,2017-06-10 00:44:01,00158D0001599CC2,46,20
4738,000D6F000C362FB5,18,2017-06-10 00:47:17,00158D0000E7C56E,29,20
4737,000D6F000C362FB5,18,2017-06-10 00:48:18,00158D00015A992B,46,20
4736,000D6F000C362FB5,18,2017-06-10 00:48:33,00158D0000E7C56E,29,20
4735,000D6F000C362FB5,18,2017-06-10 00:50:01,00158D0001599CC2,46,20
4734,000D6F000C362FB5,18,2017-06-10 00:59:49,00158D0000E7C56E,29,20
4733,000D6F000C362FB5,18,2017-06-10 01:00:47,00158D0001599CC2,46,20
4732,000D6F000C362FB5,18,2017-06-10 01:12:01,00158D0000E7C56E,29,20
4731,000D6F000C362FB5,18,2017-06-10 01:20:37,00158D0001599CC2,46,20
4730,000D6F000C362FB5,18,2017-06-10 01:26:07,00158D0000E7C56E,29,20
4729,000D6F000C362FB5,18,2017-06-10 01:41:12,00158D0001599CC2,46,20
4728,000D6F000C362FB5,18,2017-06-10 01:59:50,00158D0000E7C56E,29,20
4727,000D6F000C362FB5,18,2017-06-10 02:03:01,00158D00010AD2F0,17,20
4726,000D6F000C362FB5,18,2017-06-10 02:03:04,00158D0001599CC2,46,20
4725,000D6F000C362FB5,18,2017-06-10 02:49:09,00158D0000E7C56E,29,20
4724,000D6F000C362FB5,18,2017-06-10 02:49:31,00158D0000F430BD,5,20
4723,000D6F000C362FB5,18,2017-06-10 02:51:58,00158D00015A9894,4,20
4722,000D6F000C362FB5,18,2017-06-10 02:53:16,00158D0000F430BD,5,20
4721,000D6F000C362FB5,18,2017-06-10 02:54:17,00158D0000E7C56E,29,20
4720,000D6F000C362FB5,18,2017-06-10 02:55:22,00158D0001599CC2,46,20
4719,000D6F000C362FB5,18,2017-06-10 03:23:07,00158D0000E7C56E,29,20
4718,000D6F000C362FB5,18,2017-06-10 03:25:21,00158D0001599CC2,46,20
4717,000D6F000C362FB5,18,2017-06-10 03:58:18,00158D0000E7C56E,29,20
4716,000D6F000C362FB5,18,2017-06-10 04:03:58,00158D00010AD2F0,17,20
259,000D6F000C362FB5,5,2017-06-10 04:04:03,00158D000113037E,87,3
432,000D6F000C362FB5,6,2017-06-10 04:04:05,00158D000113037E,87,3
4715,000D6F000C362FB5,18,2017-06-10 04:04:21,00158D0000E7C56E,29,20
4714,000D6F000C362FB5,18,2017-06-10 04:04:52,00158D0000F430BD,5,20
4713,000D6F000C362FB5,18,2017-06-10 04:05:09,00158D00015A9894,4,20
4712,000D6F000C362FB5,18,2017-06-10 04:05:52,00158D0000F430BD,5,20
4711,000D6F000C362FB5,18,2017-06-10 04:07:21,00158D00015A992B,46,20
4710,000D6F000C362FB5,18,2017-06-10 04:07:24,00158D0000E7C56E,29,20
4709,000D6F000C362FB5,18,2017-06-10 04:07:40,00158D00010AD2F0,17,20
258,000D6F000C362FB5,5,2017-06-10 04:07:47,00158D000113037E,87,3
431,000D6F000C362FB5,6,2017-06-10 04:07:49,00158D000113037E,87,3
4708,000D6F000C362FB5,18,2017-06-10 04:08:10,00158D0000F430BD,5,20
50,000D6F000C362FB5,1,2017-06-10 04:09:04,00124B0008EBB9AA,5,1
4707,000D6F000C362FB5,18,2017-06-10 10:53:03,00158D0000E7C56E,29,20
4706,000D6F000C362FB5,18,2017-06-10 10:53:04,00158D00010AD2F0,17,20
118,000D6F000C362FB5,2,2017-06-10 10:53:09,00124B0008EBB9AA,5,1
4705,000D6F000C362FB5,18,2017-06-10 10:53:22,00158D00015A992B,46,20
4704,000D6F000C362FB5,18,2017-06-10 10:53:30,00158D00015A9894,4,20
4703,000D6F000C362FB5,18,2017-06-10 10:54:13,00158D0000E7C56E,29,20
4702,000D6F000C362FB5,18,2017-06-10 10:54:14,00158D00010AD2F0,17,20
4701,000D6F000C362FB5,18,2017-06-10 10:54:37,00158D0000F430BD,5,20
49,000D6F000C362FB5,1,2017-06-10 10:55:22,00124B0008EBB9AA,5,1
4700,000D6F000C362FB5,18,2017-06-10 10:58:14,00158D00015A992B,46,20
4699,000D6F000C362FB5,18,2017-06-10 10:58:15,00158D0000E7C56E,29,20
4698,000D6F000C362FB5,18,2017-06-10 10:58:21,00158D00010AD2F0,17,20
4697,000D6F000C362FB5,18,2017-06-10 10:58:41,00158D00015A9894,4,20
117,000D6F000C362FB5,2,2017-06-10 10:58:46,00124B0008EBB9AA,5,1
4696,000D6F000C362FB5,18,2017-06-10 10:59:17,00158D0000E7C56E,29,20
4695,000D6F000C362FB5,18,2017-06-10 10:59:22,00158D00010AD2F0,17,20
4694,000D6F000C362FB5,18,2017-06-10 11:00:18,00158D0000E7C56E,29,20
4693,000D6F000C362FB5,18,2017-06-10 11:00:34,00158D00010AD2F0,17,20
4692,000D6F000C362FB5,18,2017-06-10 11:00:59,00158D0000F430BD,5,20
48,000D6F000C362FB5,1,2017-06-10 11:02:07,00124B0008EBB9AA,5,1
4691,000D6F000C362FB5,18,2017-06-10 13:04:48,00158D00015A9894,4,20
116,000D6F000C362FB5,2,2017-06-10 13:05:16,00124B0008EBB9AA,5,1
4690,000D6F000C362FB5,18,2017-06-10 13:06:08,00158D0000E7C56E,29,20
4689,000D6F000C362FB5,18,2017-06-10 13:08:24,00158D0001599CC2,46,20
4688,000D6F000C362FB5,18,2017-06-10 13:09:32,00158D0000E7C56E,29,20
4687,000D6F000C362FB5,18,2017-06-10 13:11:36,00158D0001599CC2,46,20
4686,000D6F000C362FB5,18,2017-06-10 13:11:56,00158D0000E7C56E,29,20
4685,000D6F000C362FB5,18,2017-06-10 13:12:48,00158D0001599CC2,46,20
4684,000D6F000C362FB5,18,2017-06-10 13:16:48,00158D0000E7C56E,29,20
4683,000D6F000C362FB5,18,2017-06-10 13:18:35,00158D0001599CC2,46,20
4682,000D6F000C362FB5,18,2017-06-10 13:19:07,00158D0000E7C56E,29,20
4681,000D6F000C362FB5,18,2017-06-10 13:21:07,00158D00015A992B,46,20
4680,000D6F000C362FB5,18,2017-06-10 13:21:56,00158D0000E7C56E,29,20
4679,000D6F000C362FB5,18,2017-06-10 13:22:18,00158D0001599CC2,46,20
4678,000D6F000C362FB5,18,2017-06-10 13:29:16,00158D0000E7C56E,29,20
4677,000D6F000C362FB5,18,2017-06-10 13:36:05,00158D0001599CC2,46,20
4676,000D6F000C362FB5,18,2017-06-10 13:50:40,00158D0000E7C56E,29,20
4675,000D6F000C362FB5,18,2017-06-10 13:56:25,00158D00010AD2F0,17,20
4674,000D6F000C362FB5,18,2017-06-10 13:56:41,00158D0001599CC2,46,20
4673,000D6F000C362FB5,18,2017-06-10 14:17:41,00158D0000E7C56E,29,20
4672,000D6F000C362FB5,18,2017-06-10 14:19:21,00158D0000F430BD,5,20
4671,000D6F000C362FB5,18,2017-06-10 14:22:01,00158D0000E7C56E,29,20
4670,000D6F000C362FB5,18,2017-06-10 14:23:07,00158D0000F430BD,5,20
4669,000D6F000C362FB5,18,2017-06-10 14:28:31,00158D0000E7C56E,29,20
4668,000D6F000C362FB5,18,2017-06-10 14:30:07,00158D00015A9894,4,20
4667,000D6F000C362FB5,18,2017-06-10 14:33:53,00158D0000E7C56E,29,20
4666,000D6F000C362FB5,18,2017-06-10 14:33:58,00158D0001599CC2,46,20
4665,000D6F000C362FB5,18,2017-06-10 14:34:30,00158D0000F430BD,5,20
4664,000D6F000C362FB5,18,2017-06-10 14:35:22,00158D0000E7C56E,29,20
4663,000D6F000C362FB5,18,2017-06-10 14:35:23,00158D00010AD2F0,17,20
4662,000D6F000C362FB5,18,2017-06-10 14:35:42,00158D0001599CC2,46,20
4661,000D6F000C362FB5,18,2017-06-10 14:39:10,00158D0000E7C56E,29,20
4660,000D6F000C362FB5,18,2017-06-10 14:40:06,00158D00015A9894,4,20
4659,000D6F000C362FB5,18,2017-06-10 14:42:51,00158D0000F430BD,5,20
4658,000D6F000C362FB5,18,2017-06-10 14:46:01,00158D00015A9894,4,20
4657,000D6F000C362FB5,18,2017-06-10 14:50:26,00158D00010AD2F0,17,20
4656,000D6F000C362FB5,18,2017-06-10 14:50:59,00158D0000E7C56E,29,20
4655,000D6F000C362FB5,18,2017-06-10 14:51:07,00158D0000F430BD,5,20
4654,000D6F000C362FB5,18,2017-06-10 14:51:44,00158D0001599CC2,46,20
4653,000D6F000C362FB5,18,2017-06-10 14:52:22,00158D0000E7C56E,29,20
4652,000D6F000C362FB5,18,2017-06-10 14:53:16,00158D0001599CC2,46,20
4651,000D6F000C362FB5,18,2017-06-10 14:54:23,00158D0000E7C56E,29,20
4650,000D6F000C362FB5,18,2017-06-10 14:56:32,00158D00015A992B,46,20
4649,000D6F000C362FB5,18,2017-06-10 14:58:27,00158D0000E7C56E,29,20
4648,000D6F000C362FB5,18,2017-06-10 14:59:52,00158D00015A992B,46,20
4647,000D6F000C362FB5,18,2017-06-10 15:04:05,00158D0000E7C56E,29,20
4646,000D6F000C362FB5,18,2017-06-10 15:05:54,00158D0001599CC2,46,20
4645,000D6F000C362FB5,18,2017-06-10 15:21:11,00158D0000E7C56E,29,20
4644,000D6F000C362FB5,18,2017-06-10 15:38:47,00158D0001599CC2,46,20
4643,000D6F000C362FB5,18,2017-06-10 15:39:56,00158D0000E7C56E,29,20
4642,000D6F000C362FB5,18,2017-06-10 15:40:02,00158D00010AD2F0,17,20
4641,000D6F000C362FB5,18,2017-06-10 15:40:25,00158D0000F430BD,5,20
4640,000D6F000C362FB5,18,2017-06-10 15:46:19,00158D00015A9894,4,20
4639,000D6F000C362FB5,18,2017-06-10 15:47:09,00158D0000F430BD,5,20
4638,000D6F000C362FB5,18,2017-06-10 15:49:11,00158D0000E7C56E,29,20
4637,000D6F000C362FB5,18,2017-06-10 15:49:12,00158D00010AD2F0,17,20
4636,000D6F000C362FB5,18,2017-06-10 15:50:53,00158D0001599CC2,46,20
4635,000D6F000C362FB5,18,2017-06-10 15:51:22,00158D00010AD2F0,17,20
4634,000D6F000C362FB5,18,2017-06-10 15:52:54,00158D0000E7C56E,29,20
4633,000D6F000C362FB5,18,2017-06-10 15:54:33,00158D00010AD2F0,17,20
257,000D6F000C362FB5,5,2017-06-10 15:54:40,00158D000113037E,87,3
430,000D6F000C362FB5,6,2017-06-10 15:54:46,00158D000113037E,87,3
256,000D6F000C362FB5,5,2017-06-10 15:54:48,00158D000113037E,87,3
429,000D6F000C362FB5,6,2017-06-10 15:55:04,00158D000113037E,87,3
4632,000D6F000C362FB5,18,2017-06-10 15:55:34,00158D0000E7C56E,29,20
4631,000D6F000C362FB5,18,2017-06-10 15:57:55,00158D00015A9894,4,20
4630,000D6F000C362FB5,18,2017-06-10 16:02:51,00158D0000E7C56E,29,20
4629,000D6F000C362FB5,18,2017-06-10 16:02:59,00158D0001599CC2,46,20
4628,000D6F000C362FB5,18,2017-06-10 16:03:04,00158D00010AD2F0,17,20
4627,000D6F000C362FB5,18,2017-06-10 16:04:47,00158D0001599CC2,46,20
4626,000D6F000C362FB5,18,2017-06-10 16:06:05,00158D00010AD2F0,17,20
4625,000D6F000C362FB5,18,2017-06-10 16:06:56,00158D0001599CC2,46,20
4624,000D6F000C362FB5,18,2017-06-10 16:07:40,00158D0000E7C56E,29,20
4623,000D6F000C362FB5,18,2017-06-10 16:08:11,00158D0001599CC2,46,20
4622,000D6F000C362FB5,18,2017-06-10 16:13:46,00158D0000E7C56E,29,20
4621,000D6F000C362FB5,18,2017-06-10 16:14:28,00158D0001599CC2,46,20
4620,000D6F000C362FB5,18,2017-06-10 16:19:10,00158D0000E7C56E,29,20
4619,000D6F000C362FB5,18,2017-06-10 16:21:15,00158D0001599CC2,46,20
4618,000D6F000C362FB5,18,2017-06-10 16:21:57,00158D0000E7C56E,29,20
4617,000D6F000C362FB5,18,2017-06-10 16:22:38,00158D00010AD2F0,17,20
4616,000D6F000C362FB5,18,2017-06-10 16:23:11,00158D0000E7C56E,29,20
4615,000D6F000C362FB5,18,2017-06-10 16:23:15,00158D00015A992B,46,20
4614,000D6F000C362FB5,18,2017-06-10 16:26:39,00158D0000E7C56E,29,20
4613,000D6F000C362FB5,18,2017-06-10 16:28:08,00158D00015A992B,46,20
4612,000D6F000C362FB5,18,2017-06-10 16:32:03,00158D0000E7C56E,29,20
4611,000D6F000C362FB5,18,2017-06-10 16:32:20,00158D00015A992B,46,20
4610,000D6F000C362FB5,18,2017-06-10 16:37:27,00158D0000E7C56E,29,20
